6
298 928
182 3 25
754 847 17
312 83 4
455 473 77
416 944 75
741 569 50
767 414 80
312 562 78
117 36 6
234 1005 48
13 304 13
507 481 64
520 803 55
416 454 71
819 151 44
52 343 73
39 435 66
988 70 9
1027 335 33
637 12 9
585 386 10
468 98 38
117 856 25
13 403 62
481 660 41
208 753 2
104 280 62
130 178 63
78 395 19
728 663 37
858 412 60
715 524 20
546 844 34
403 776 82
884 1007 19
286 1060 60
286 242 43
767 254 17
195 995 32
650 264 54
884 286 4
780 1063 18
598 561 8
39 879 74
169 94 4
923 383 68
455 819 21
429 359 63
299 32 31
819 312 19
273 925 59
936 813 18
1027 867 49
390 344 62
78 646 73
169 297 48
208 1 58
884 96 8
923 861 76
1040 19 47
429 869 15
169 569 5
975 607 43
754 830 68
416 16 80
611 551 3
546 717 62
468 600 16
117 93 68
741 356 3
13 546 7
1027 771 21
923 138 38
923 309 68
624 1016 65
312 825 58
169 920 21
234 962 25
299 118 17
793 1007 13
780 876 78
585 820 17
689 463 7
1 269 18
65 719 32
910 592 66
806 783 4
312 683 41
351 712 35
533 75 16
520 783 34
65 408 76
182 351 7
429 176 75
416 69 13
546 962 32
832 1005 2
208 969 17
1014 806 57
962 486 12
572 1012 49
780 676 11
754 904 61
390 148 54
273 518 38
858 51 80
767 960 49
91 463 33
494 782 15
897 382 1
312 95 5
845 818 26
728 993 56
832 136 28
195 56 82
1 563 31
689 443 4
923 20 75
663 218 16
377 1051 7
754 264 47
234 54 47
923 181 31
247 905 54
156 1059 73
754 120 69
130 901 80
208 439 57
663 611 77
442 371 4
1 876 8
741 350 19
494 205 24
26 946 41
767 46 14
234 818 48
143 821 77
975 804 34
754 930 7
611 192 7
65 936 13
585 923 63
1014 347 65
442 419 23
403 910 79
455 918 37
338 650 39
507 199 48
988 115 25
988 810 66
130 1027 45
520 747 39
338 380 80
442 216 76
52 10 43
364 508 1
676 88 15
78 9 77
936 500 5
78 223 14
871 397 17
195 419 20
962 62 50
741 745 60
728 520 72
806 529 78
520 55 36
702 599 15
572 1069 30
26 59 68
273 485 64
858 726 24
273 954 43
585 420 54
975 851 42
247 905 81
962 986 2
546 87 45
130 99 49
923 971 75
234 291 54
52 803 65
78 249 79
637 566 80
520 564 23
377 260 33
273 209 32
182 912 82
65 790 62
689 199 63
650 953 45
988 605 10
429 133 41
1014 1070 36
715 86 50
715 734 80
377 401 38
325 855 58
26 337 31
286 304 9
624 1078 38
455 171 19
962 124 38
468 1018 14
533 1068 9
858 835 49
299 109 41
416 662 30
520 948 69
884 882 42
221 674 43
455 852 76
195 1064 16
390 626 21
325 310 80
117 970 77
988 212 60
1027 215 62
1014 23 41
949 606 10
156 337 28
247 1021 31
260 209 76
260 1 25
390 500 8
754 109 31
156 859 9
507 197 6
455 451 18
637 969 14
338 659 54
507 561 44
936 925 43
312 755 38
286 409 1
299 314 41
689 110 70
585 480 76
143 562 57
845 276 78
1 1008 68
533 190 70
702 437 44
377 130 25
637 1067 3
169 897 11
845 107 61
650 207 36
507 530 81
104 421 32
507 536 24
156 350 49
1027 915 77
507 93 66
169 137 18
845 348 52
819 506 48
182 696 13
585 566 9
910 108 73
325 854 29
325 866 40
325 695 4
325 917 37
78 197 69
1014 942 1
143 233 64
208 415 8
494 667 34
858 961 17
793 5 9
572 981 5
507 131 5
741 648 72
1066 564 37
1040 989 33
845 672 15
52 966 52
1053 34 56
416 328 1
936 625 24
884 305 70
754 40 69
507 828 37
624 297 22
13 665 48
221 948 40
624 574 51
286 827 54
26 14 6
429 181 49
78 999 53
1014 665 67
325 210 53
468 338 65
312 68 22
520 531 33
663 171 30
663 284 20
936 140 29
208 345 48
988 414 80
507 437 63
1040 614 20
325 884 81
962 803 28
520 322 21
364 886 46
26 807 32
1 16 62
845 477 33
13 331 76
806 4 23
299 255 12
169 682 65
208 395 67
117 664 3
897 974 79
403 545 37
936 393 41
936 668 6
949 867 20
1 741 7
598 420 82
819 303 79
273 836 68
975 123 32
221 835 74
936 490 10
975 776 39
689 376 77
728 901 56
676 969 2
52 780 61
156 183 8
923 244 8
572 9 16
741 816 80
299 218 13
403 499 52
949 656 29
325 991 38
234 817 26
325 619 36
897 69 5
351 33 69
104 1022 12
117 1040 81
858 721 23
273 393 69
156 202 10
130 461 34
26 902 72
1066 1057 56
299 762 5
91 350 67
273 465 29
403 689 18
598 757 20
364 304 33
559 627 46
936 477 12
936 386 45
884 49 48
182 342 30
728 918 17
338 371 4
299 556 40
533 270 52
910 872 40
611 582 7
624 477 58
182 265 44
780 598 76
611 465 63
1001 1022 34
91 98 80
507 608 7
962 238 25
65 871 52
208 1010 5
156 504 10
559 248 46
182 719 72
377 871 46
845 912 10
494 186 69
793 108 55
923 262 23
247 349 78
962 317 4
442 727 15
234 901 27
1066 1006 25
338 194 10
195 585 4
416 164 54
819 637 60
26 247 15
65 889 69
1001 884 6
78 956 81
975 766 66
650 645 3
260 116 31
650 526 4
845 149 53
156 617 70
338 1037 56
429 487 67
299 988 9
39 551 31
364 111 42
611 220 24
156 862 56
637 819 64
91 402 77
611 1033 50
689 179 72
780 347 75
910 588 42
1001 538 43
910 677 50
416 22 57
377 923 76
494 702 30
286 860 52
676 834 11
325 631 28
897 30 1
78 128 33
1014 766 70
1027 152 24
871 815 57
351 267 46
494 468 48
741 310 37
78 79 12
676 163 21
143 681 74
780 796 79
702 179 58
26 822 45
1014 998 63
858 779 42
221 199 77
611 483 27
52 275 50
910 113 25
884 231 30
468 929 48
598 101 30
455 833 33
585 319 54
832 362 3
286 52 57
585 707 48
117 288 59
975 456 78
676 29 75
780 485 25
975 746 47
728 405 37
598 1011 62
169 725 56
702 791 63
260 945 74
325 177 60
104 567 79
1053 628 12
481 604 46
390 839 3
143 698 18
208 53 8
689 164 17
455 104 81
650 832 48
1014 317 58
559 435 57
689 104 31
702 987 6
130 947 48
533 147 40
455 429 23
702 763 22
1 1055 13
338 91 9
975 526 68
455 61 2
949 798 51
728 168 66
754 160 64
494 59 14
13 544 73
676 562 33
325 698 41
559 306 13
923 455 65
676 123 72
715 31 4
494 983 17
780 1017 24
832 753 42
962 389 22
975 33 81
507 975 9
1053 1006 80
1040 660 9
702 1004 4
793 1018 18
182 340 4
143 794 30
975 460 5
1 251 44
884 447 75
117 1055 16
312 1006 18
286 270 66
481 531 14
1040 438 77
182 133 59
104 15 35
169 210 6
650 519 41
182 346 57
819 575 56
1 179 64
364 546 15
689 178 3
663 55 67
1053 724 40
143 156 52
988 396 38
806 245 21
377 549 22
923 321 29
936 832 14
611 980 30
1014 661 62
702 311 57
650 389 81
390 639 48
208 711 33
897 898 60
676 911 70
1001 490 63
1 745 12
507 595 43
598 446 43
351 170 65
221 653 2
377 651 21
1027 928 39
403 955 77
1040 815 74
403 123 73
728 475 52
494 296 60
572 844 9
117 199 75
793 377 63
988 434 33
208 481 34
884 1075 38
78 973 31
793 930 69
364 904 76
650 503 53
1014 544 24
221 616 66
923 310 20
767 238 80
884 855 70
663 101 35
403 37 80
520 228 78
754 850 63
117 574 31
468 544 79
533 400 44
221 823 37
442 996 76
299 111 13
429 527 11
377 412 36
1014 146 77
312 165 6
949 115 46
442 699 1
897 398 33
403 1 10
1040 744 52
364 509 9
988 263 24
1014 285 69
468 329 53
585 752 11
507 352 28
442 602 20
247 883 52
1027 542 80
143 515 13
364 487 70
793 754 36
962 472 64
1066 480 64
13 216 33
637 351 14
156 837 81
637 1049 64
351 107 34
1001 60 77
26 363 46
598 320 54
1001 56 34
130 218 9
13 945 53
143 1043 75
988 1001 40
143 426 30
806 606 45
936 184 47
208 667 34
689 821 68
143 403 26
52 493 6
806 948 71
403 554 39
273 201 77
91 16 14
468 801 4
65 312 24
650 346 4
1053 907 14
598 281 56
663 493 9
208 84 47
351 505 9
403 882 52
351 572 5
429 516 37
91 387 43
260 1019 27
702 215 13
338 577 60
130 245 62
754 372 65
897 382 34
715 630 60
754 651 1
468 306 32
559 447 76
390 18 19
936 844 8
338 270 32
741 948 7
1053 941 66
143 272 51
715 332 8
676 880 68
143 366 76
767 1058 36
260 351 3
91 873 18
299 447 32
1066 967 26
559 756 66
403 884 38
598 258 52
611 792 67
403 620 11
104 845 58
533 300 2
832 37 75
351 552 34
494 126 2
923 30 46
286 1000 57
104 178 60
312 602 2
130 923 70
104 233 76
845 909 33
260 963 77
1014 1020 47
689 1 78
26 874 65
117 1070 77
104 1048 74
689 1050 73
91 858 68
26 317 1
962 653 39
1066 169 2
351 536 31
637 91 81
975 562 32
1066 749 17
117 843 69
442 847 13
468 896 70
728 367 36
975 733 18
377 453 77
104 434 65
442 109 18
988 357 80
806 6 73
1053 370 82
1014 849 20
988 541 48
585 825 67
546 1001 19
221 612 41
780 203 16
962 856 57
104 536 40
572 906 54
871 257 53
715 985 29
884 664 23
819 600 7
481 28 43
728 701 77
169 327 19
689 183 9
988 332 30
182 335 56
702 1035 57
52 864 68
1027 615 28
286 163 32
1066 440 70
104 891 6
884 689 43
494 917 49
533 105 21
156 655 38
507 132 53
52 885 42
494 53 22
624 924 77
52 788 74
351 567 52
286 359 60
572 291 33
52 42 65
949 380 26
728 706 3
429 664 1
52 587 63
936 864 79
754 72 14
247 54 74
1 673 74
741 473 19
611 10 74
208 568 46
637 70 60
494 126 17
585 963 48
962 726 15
767 246 57
1 1064 8
975 150 41
988 930 9
923 696 46
91 52 60
377 692 39
429 410 11
286 575 27
702 571 76
936 271 42
520 354 80
65 1033 78
39 427 70
819 813 9
234 59 12
403 43 21
988 328 56
65 525 16
442 989 44
910 503 27
234 1075 1
897 182 1
806 104 9
962 421 76
741 629 1
325 101 25
715 767 10
130 73 52
754 81 38
390 603 73
767 13 7
767 954 38
39 604 4
962 539 57
26 486 9
871 894 25
273 1028 57
793 642 38
1066 862 47
741 147 53
312 604 72
832 352 51
819 748 35
767 587 12
663 207 66
975 266 49
650 934 9
39 823 23
910 669 22
546 112 76
247 987 11
806 485 81
962 605 71
1014 537 80
286 958 18
819 866 69
481 915 63
338 340 61
910 829 76
273 514 31
65 632 48
975 290 77
624 878 23
13 86 5
702 304 54
208 906 71
13 1066 37
130 194 3
312 72 19
936 168 76
663 428 34
858 98 29
494 479 66
52 464 33
1066 633 9
780 993 55
715 401 46
234 1015 63
1027 30 27
884 393 66
624 444 2
195 1 32
507 714 30
273 541 52
390 310 45
962 903 31
819 179 50
403 188 73
1014 575 22
195 42 57
611 854 79
1 1047 81
468 890 62
65 658 24
559 201 61
611 65 73
832 246 16
728 1024 41
871 54 20
52 1020 40
299 249 12
52 356 34
559 360 67
988 1031 43
260 372 80
884 252 57
832 385 78
273 445 61
585 706 3
429 163 75
780 347 27
325 373 31
1001 596 13
767 221 24
741 832 59
572 709 44
832 9 56
1040 1020 44
650 692 16
585 984 58
65 553 8
442 261 20
1066 393 42
546 832 81
455 756 3
91 816 17
689 934 16
559 178 28
364 729 12
793 105 42
897 879 77
962 251 19
1040 492 58
221 253 34
234 773 2
364 943 68
364 610 1
962 958 53
897 333 9
533 612 76
988 621 53
312 835 79
91 637 23
962 99 22
598 534 15
806 388 33
247 82 13
845 388 70
611 49 37
871 829 45
884 679 15
455 661 54
910 783 12
1040 613 22
650 127 37
104 706 10
130 315 69
936 658 45
260 396 30
143 1078 5
1014 45 53
611 277 45
559 405 19
910 579 69
689 202 46
442 1000 50
429 121 82
507 645 25
364 696 58
91 348 24
299 229 63
1 60 36
208 675 34
884 757 49
585 285 34
26 238 39
260 954 36
832 768 24
507 29 37
624 881 30
689 819 73
1001 207 75
819 611 30
988 541 16
741 195 9
884 986 51
663 690 22
325 97 73
689 915 40
832 427 24
117 448 35
1027 1039 50
26 300 12
130 889 29
104 724 51
143 88 48
26 141 49
650 844 34
741 643 24
585 396 72
741 388 21
819 978 33
104 226 44
299 480 54
416 404 49
663 629 39
741 880 67
1027 72 57
325 1018 44
65 969 6
377 850 39
793 776 51
260 261 43
572 513 30
208 248 25
611 315 34
390 738 76
195 1029 68
858 1044 61
676 725 69
559 94 22
741 949 52
130 107 48
520 840 10
429 580 60
299 1007 47
728 98 25
715 375 68
819 220 5
195 959 35
481 333 29
637 278 67
1027 305 45
299 489 76
78 679 78
39 362 71
364 421 46
494 570 78
910 394 15
897 716 59
455 569 1
117 316 69
806 577 72
1066 161 65
416 533 39
728 316 39
1053 822 42
728 756 20
767 196 41
377 1051 15
429 306 82
1066 166 73
221 174 42
390 828 74
702 490 3
546 102 44
663 182 20
91 35 22
78 301 17
468 811 72
832 954 9
91 950 51
130 708 77
832 534 32
988 895 28
104 555 76
845 1057 1
208 586 72
286 217 39
819 622 78
546 751 28
819 297 15
702 882 18
130 952 21
702 6 46
845 846 37
416 87 4
858 33 33
663 494 33
195 542 32
416 886 77
325 696 21
507 215 72
299 490 73
234 342 15
845 989 2
923 602 63
169 667 1
988 103 38
299 435 41
468 760 54
546 2 62
468 644 36
780 967 15
286 687 68
806 293 75
390 845 14
546 71 60
637 542 23
416 989 74
975 1057 24
832 473 57
377 946 34
299 56 35
533 294 44
65 998 26
1066 28 19
845 351 49
819 834 9
546 850 5
260 320 64
585 288 34
962 83 71
871 508 47
169 589 8
390 276 78
312 111 67
13 129 48
416 920 31
78 124 81
988 412 60
156 767 53
429 167 11
65 480 32
208 599 2
962 670 18
403 106 58
325 66 47
377 356 4
702 848 70
130 383 47
403 359 48
1053 680 20
312 684 14
819 389 31
1053 404 33
1053 628 46
403 494 1
936 184 17
325 128 19
520 695 9
273 2 45
286 39 25
936 1038 1
1014 936 65
182 148 44
195 833 32
1053 679 1
143 579 74
637 307 61
819 904 27
1001 583 67
52 496 7
962 251 72
507 890 2
832 182 2
754 1031 8
598 406 75
143 1027 13
858 982 28
923 168 41
338 899 55
104 441 41
1053 713 3
546 246 18
962 165 37
585 590 2
260 632 73
533 1053 12
377 36 13
962 583 78
325 267 65
1040 217 9
455 708 74
936 351 7
260 558 75
585 129 49
754 215 28
1040 185 20
78 366 40
988 810 15
299 237 66
390 202 19
1066 696 76
390 57 9
793 963 61
1027 224 41
806 403 29
312 358 56
221 32 79
1001 608 77
689 523 65
247 910 40
949 74 29
286 268 47
949 1069 35
117 162 39
247 185 22
975 701 63
221 176 14
1040 665 33
468 880 56
559 590 2
286 185 21
247 169 37
1014 438 78
1027 857 78
923 955 43
325 706 39
936 545 68
780 647 39
598 618 63
845 516 29
832 137 54
819 609 81
1014 481 78
780 131 78
468 935 46
676 77 4
78 427 18
52 561 5
208 969 52
1027 369 40
390 206 78
702 655 35
546 473 64
1014 344 29
728 333 80
247 262 40
130 113 76
78 939 13
702 895 11
728 462 7
169 582 8
429 933 25
936 1036 12
468 567 19
702 674 61
156 396 15
195 83 53
962 63 58
1066 937 35
520 382 38
910 490 19
442 530 50
416 57 60
247 294 45
1066 199 12
988 173 38
559 566 14
910 685 73
507 738 63
806 770 3
364 154 48
442 371 73
741 674 55
299 1006 9
65 127 79
156 165 54
234 864 15
1001 422 6
741 418 47
325 933 26
533 868 61
559 334 61
65 453 45
533 539 21
975 205 50
611 816 26
871 957 82
767 87 36
52 71 74
377 309 9
91 345 19
871 894 70
13 108 51
247 55 43
975 128 5
260 958 18
390 931 33
936 830 52
325 1060 60
468 1076 63
364 402 9
390 725 19
78 142 72
169 655 34
988 475 9
195 524 4
273 538 36
754 792 5
611 839 80
910 986 58
728 240 73
780 440 15
741 1001 58
650 464 48
975 262 47
884 919 48
884 133 29
572 401 14
39 524 3
585 136 7
676 262 36
598 1035 82
273 639 78
663 785 2
26 669 36
871 494 9
208 619 64
208 108 19
364 442 81
273 988 29
845 571 25
26 373 76
364 433 48
104 1041 80
832 105 75
988 904 74
520 378 59
871 363 37
780 385 47
234 999 78
806 159 23
845 706 14
1066 387 7
767 891 31
234 840 59
845 779 67
260 296 3
416 540 40
949 751 44
468 496 58
637 416 4
533 1022 53
390 573 9
715 806 14
312 33 8
78 342 46
39 409 46
741 945 32
871 779 9
650 124 39
689 545 71
949 905 79
468 904 69
286 321 47
364 900 2
390 785 46
364 637 19
624 781 20
169 931 54
793 995 28
702 550 47
364 592 44
975 648 23
52 436 67
1 196 39
234 646 54
728 278 50
988 1035 75
1001 745 77
845 453 17
351 1045 18
910 301 60
871 105 55
884 71 52
897 451 6
65 638 65
325 310 58
52 906 80
689 935 5
1040 122 16
676 626 22
156 195 8
754 8 45
442 299 42
533 66 45
975 602 23
429 987 32
104 713 70
1066 943 43
741 588 5
910 76 46
910 765 56
78 928 82
520 327 17
650 257 42
689 697 17
754 388 22
130 758 24
637 6 61
897 344 6
1053 850 71
754 785 64
39 1072 26
78 519 7
767 649 73
455 823 55
689 343 15
1040 865 77
936 818 30
819 168 17
1 265 58
403 728 13
1066 114 58
741 509 20
91 426 68
663 1017 64
650 1078 70
533 627 26
585 425 5
247 298 77
1027 675 55
533 629 46
273 787 53
650 999 22
1027 156 37
1040 367 78
416 630 73
910 875 29
260 579 22
286 206 76
429 163 33
208 657 40
1027 856 23
78 395 37
364 86 80
624 1062 45
949 354 68
559 286 74
1053 437 5
780 262 9
858 524 4
312 88 26
949 110 54
481 435 63
260 253 37
52 710 19
442 302 1
715 372 60
923 24 36
65 577 16
1001 7 9
1053 844 77
910 538 14
468 910 82
312 848 18
429 874 60
26 626 5
936 970 76
819 270 20
416 922 51
91 586 26
143 542 73
208 629 39
780 517 82
689 163 30
689 764 10
546 570 61
117 48 72
715 595 27
312 423 45
429 227 57
1066 670 2
715 30 9
221 197 30
1066 1056 45
377 478 20
117 1052 35
637 346 5
676 136 9
832 759 17
975 1021 23
455 362 65
702 789 32
169 602 38
143 75 7
871 196 22
559 204 3
234 106 42
1027 93 31
260 1022 7
117 767 14
247 914 45
585 80 70
312 591 32
949 186 6
897 265 2
416 330 30
169 433 27
286 683 28
429 73 27
689 894 61
754 1019 2
273 289 47
832 475 20
741 516 1
936 1020 68
754 586 36
624 913 57
533 481 66
936 1065 20
468 169 26
819 143 58
585 350 53
221 129 20
871 131 40
455 345 56
221 46 14
351 191 70
13 1059 74
780 398 14
1014 1004 10
1066 605 52
117 646 41
403 698 74
923 1053 40
286 366 4
104 61 14
897 497 60
325 752 6
442 729 49
1053 876 52
1014 169 70
1014 605 69
390 340 4
936 325 65
416 50 55
494 159 48
130 549 50
806 387 65
65 712 33
728 620 27
494 876 56
442 232 44
221 814 50
624 287 26
377 347 61
468 496 75
351 93 67
338 437 68
949 241 29
1040 471 8
611 140 81
52 967 51
1053 3 8
91 626 44
481 920 12
130 458 12
78 188 54
897 361 16
273 985 79
455 825 30
468 692 67
1053 453 70
221 265 5
754 564 61
897 115 27
1066 895 54
52 591 77
611 800 14
156 1007 9
481 166 62
676 763 74
598 939 5
871 172 59
39 17 3
962 1001 16
143 203 51
897 561 54
260 389 61
1040 50 21
676 738 51
819 937 1
650 628 72
494 1072 7
39 730 20
416 1056 74
351 579 63
364 716 65
624 140 53
884 178 20
130 363 81
325 715 57
442 605 8
65 110 41
117 1048 49
377 1042 66
546 142 42
156 450 30
780 606 75
871 66 82
676 753 10
728 30 24
312 739 12
689 324 37
702 456 25
247 496 19
559 74 22
741 469 6
26 413 37
533 1026 59
637 361 26
91 49 65
1014 195 72
819 1023 10
559 730 47
260 731 41
455 256 8
468 575 26
351 1066 28
195 665 16
949 142 56
364 1014 21
130 240 22
520 291 34
429 300 6
403 740 25
533 217 32
52 24 82
884 230 13
975 172 50
234 286 60
676 77 67
13 349 45
26 520 19
988 898 48
234 58 8
286 794 75
234 844 16
949 505 70
871 601 78
156 485 17
143 969 3
624 917 37
143 946 71
884 473 45
819 308 62
364 138 8
156 468 3
312 168 80
1053 817 68
832 151 14
923 413 38
884 954 12
13 79 55
767 370 69
715 348 70
715 958 8
104 178 62
559 761 34
962 740 46
13 374 42
52 170 40
377 968 68
65 525 39
858 863 19
221 836 37
234 610 18
494 55 75
260 1026 57
975 567 65
195 847 62
1 631 81
351 931 27
260 43 48
546 822 4
988 27 43
572 993 78
546 1023 82
624 194 57
572 810 58
767 806 45
130 777 3
832 1001 40
650 112 51
299 194 58
858 33 32
988 1014 66
338 44 69
364 293 6
481 762 76
663 116 39
728 145 71
585 665 15
494 54 32
377 227 54
546 487 64
143 201 43
611 41 63
897 951 71
988 387 71
533 814 60
650 1034 19
325 85 18
1 272 25
260 295 33
468 274 4
351 887 12
169 854 37
442 298 68
520 217 14
533 467 71
546 441 74
416 488 75
1001 1015 26
1027 121 11
793 278 16
819 565 29
806 39 4
832 802 24
884 846 9
624 143 19
533 423 33
533 212 20
533 300 2
533 764 54
949 395 49
286 241 40
780 554 32
286 914 28
780 634 1
65 629 14
377 695 32
689 649 2
858 221 3
260 324 71
663 609 11
39 81 76
949 82 11
533 596 49
845 286 32
637 164 48
104 418 42
1 245 46
689 458 6
676 912 36
1001 1003 36
637 946 78
845 494 48
156 2 73
104 79 73
169 99 45
1001 302 14
806 577 12
52 244 59
221 993 29
221 213 44
351 779 29
351 141 20
533 52 31
247 149 29
390 146 2
650 243 20
1001 1070 10
52 804 62
1001 106 8
1001 258 19
39 637 8
741 29 45
923 475 44
832 891 10
143 173 36
195 619 13
208 432 48
364 717 18
468 100 41
598 519 23
988 915 14
325 24 3
91 369 17
26 991 77
533 326 13
1014 77 40
884 756 75
494 531 21
494 535 30
494 1037 35
1014 95 54
611 155 61
728 404 68
728 564 21
1001 743 5
481 777 67
962 301 63
936 765 51
884 313 41
65 925 28
221 810 29
403 759 52
338 851 21
741 187 20
429 714 81
104 803 82
936 427 69
273 159 34
533 491 36
962 49 67
273 1011 9
1014 193 25
871 565 41
117 289 24
611 812 47
455 859 11
507 568 51
858 798 47
520 986 74
884 708 43
1027 1078 70
624 390 36
897 645 43
585 903 9
845 206 33
1053 436 61
975 223 58
104 677 65
624 1020 53
286 447 41
416 563 25
117 516 73
286 517 55
923 381 18
546 389 48
806 977 8
546 979 31
936 744 27
143 345 41
130 18 22
936 783 8
442 282 49
546 1054 77
663 563 70
351 117 20
702 785 27
65 231 64
988 839 31
143 282 7
455 365 62
897 690 55
780 487 62
78 264 74
39 551 65
247 547 22
949 323 50
312 833 60
416 449 72
520 23 21
39 561 11
728 446 80
624 1032 36
195 1064 82
377 478 20
559 989 61
611 578 27
182 425 2
663 854 73
871 51 68
702 514 73
351 1026 70
468 271 76
975 550 80
767 970 38
871 375 77
767 951 12
871 98 3
195 26 46
182 237 7
975 1017 65
754 179 54
663 446 60
897 747 53
13 17 10
1066 228 2
624 768 13
468 1016 29
52 841 34
403 891 15
676 158 5
78 418 47
1027 317 58
650 717 66
663 187 58
182 257 14
780 22 66
234 15 79
299 506 18
390 224 50
260 118 64
1001 40 16
390 863 62
884 362 48
806 240 27
403 431 29
858 388 5
234 817 61
845 57 36
143 616 78
221 855 81
676 73 80
572 382 22
260 909 21
442 1004 40
26 698 49
975 459 53
936 566 44
793 138 14
39 22 2
1066 893 31
481 124 22
1053 874 31
234 421 47
234 552 42
585 826 65
455 274 36
312 607 66
715 275 20
260 431 78
494 897 36
871 89 11
520 34 2
377 719 2
416 14 56
520 777 56
559 832 70
949 944 73
